"","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
"16",210.606739,152.026195,206.056685,208.988513,249.600823,145.178378,100.755578,93.565674,91.707332,60.7549912,57.0871569,40.6760694,32.0894099,24.215893,11.97198,6.46555013,3.65905827,1.53077812,1.63422033,3.66185979,6.3900016,17.0488375,19.0526583,12.3969261,9.2050428,8.9663369
"17",373.678784,256.460107,322.989965,341.485076,418.76714,241.48599,166.793895,157.132023,155.732016,105.032468,101.198379,73.7951992,57.2652834,42.6050792,21.5389495,11.9744912,6.9147731,2.80468606,2.68071411,5.00852923,9.5043852,22.2529197,30.4130284,24.115248,18.7238124,14.4677586
"18",647.907509,445.811311,511.967461,551.4235,700.04729,403.583211,276.414447,262.913435,263.931691,180.833063,178.326669,133.345167,103.30113,75.333495,38.6167854,22.0255719,13.0756384,5.2329723,4.61087959,6.93604849,14.1558249,29.1265492,45.9563987,44.1801721,38.3992006,25.7505897
"19",1098.6741,784.61083,828.96757,883.22595,1161.91753,676.69524,459.415858,438.78804,446.21035,310.314184,312.4388,239.696993,187.576711,134.298001,69.140173,40.2726205,24.6550554,9.8960273,8.2200494,9.9865766,20.7697241,38.873298,66.372774,76.380303,77.163835,49.1011375
"20",1826.85342,1377.23342,1377.17768,1412.56581,1911.37597,1135.4252,766.510177,731.52584,752.24595,530.956146,544.487218,428.328345,341.369387,241.67146,123.958675,73.3077077,46.2610911,18.8703749,15.0620027,15.2355018,30.0157035,53.2143579,92.655011,125.109993,149.343817,97.027656
"21",2987.53033,2388.48254,2340.06327,2274.17964,3118.08505,1900.9158,1283.66541,1220.11289,1264.75597,905.9119,944.26984,760.676459,620.454615,438.574277,223.186081,133.116454,86.312232,36.1108077,28.1701728,24.7812271,43.2120993,74.424329,126.566918,195.204342,276.102705,192.758008
"22",4817.42334,4074.30031,4031.07147,3712.06697,5059.4484,3167.69669,2155.393,2038.45614,2122.11918,1541.2601,1630.37137,1342.59978,1123.46689,800.60409,404.457693,241.726988,160.189381,69.089139,53.4326903,42.7181363,63.12954,105.564551,171.24695,292.010667,486.322701,376.341808
"23",7674.1678,6827.3613,6966.349,6164.30345,8205.9506,5247.59319,3621.80735,3413.4422,3556.98668,2614.91035,2803.48656,2355.62144,2023.46998,1465.31791,738.39634,440.078231,296.100832,131.841796,102.185098,77.054867,95.544146,151.268172,231.909632,421.97208,816.60548,711.81475
"24",12092.3251,11243.6758,11969.4066,10397.7593,13378.2801,8645.7038,6077.19965,5727.41011,5961.70466,4425.29467,4801.86243,4109.43428,3621.81263,2680.33458,1357.11241,804.89586,546.13096,250.669182,196.061242,143.440799,152.245412,219.704104,316.77544,593.96259,1310.47634,1294.12696
"25",18865.0883,18217.5344,20319.4544,17710.3887,22021.7456,14197.0526,10163.7258,9618.5112,9997.3709,7473.439,8193.229,7129.31611,6439.09337,4886.53134,2505.8125,1480.44796,1007.2073,474.884662,376.034083,272.292712,256.88255,326.849865,438.774681,821.57071,2017.5165,2253.89707
