"","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
"26",2.0191683,2.245771,2.2110415,1.9592435,1.7741867,1.7321457,1.6928962,1.5985403,1.4888752,1.381786,1.2582546,1.1059801,0.92520224,0.72856163,0.54554459,0.40206591,0.29765869,0.21707352,0.15154834,0.10153637,0.070583344,0.065564293,0.087813092,0.15252383,0.25260036,0.29650295
"27",3.0800595,3.5117505,3.6134246,3.3144225,2.9661127,2.8281046,2.7696592,2.6452783,2.4744858,2.3016308,2.1123997,1.8826541,1.6063117,1.2958459,0.9900932,0.73439475,0.54353757,0.39940107,0.28411092,0.19355899,0.13171678,0.10784515,0.12759994,0.20531662,0.35175613,0.46023447
"28",4.6709017,5.4140583,5.7865731,5.5267733,4.9723778,4.639526,4.513201,4.3495613,4.0967849,3.8209565,3.5276213,3.1812778,2.762809,2.2805402,1.7827459,1.3388987,0.99344838,0.73326577,0.5293688,0.36741103,0.24943736,0.18696722,0.19234341,0.27994676,0.478908,0.68467472
"29",7.0621713,8.2330928,9.0728843,9.0301819,8.2842231,7.6325643,7.3325425,7.0955034,6.7359862,6.3082734,5.851478,5.3283807,4.7000259,3.9625686,3.1726874,2.4247434,1.8121939,1.3426302,0.97994313,0.69230418,0.47408679,0.33762779,0.30374126,0.39032787,0.64277237,0.97933623
"30",10.675884,12.351866,13.909088,14.382757,13.579836,12.513267,11.867359,11.464709,10.957466,10.318877,9.6138939,8.8228774,7.886585,6.7765528,5.556491,4.3365278,3.2825237,2.4455345,1.799833,1.2912362,0.89656555,0.62424807,0.50389955,0.56221733,0.85831037,1.3517017
"31",16.156633,18.275875,20.798948,22.211723,21.672793,20.234466,19.046314,18.294081,17.550729,16.631177,15.569237,14.378951,12.995378,11.351889,9.5230727,7.6044414,5.8610481,4.4073568,3.2687561,2.3752012,1.6745286,1.1611133,0.87074576,0.84357871,1.1519669,1.8073535
"32",24.418918,26.622708,30.219849,33.04404,33.29878,31.835691,30.028078,28.661575,27.501291,26.208191,24.666475,22.904554,20.884828,18.49574,15.850083,12.957534,10.215918,7.7913083,5.8322925,4.2850375,3.0650481,2.1378815,1.5385178,1.3200501,1.5702809,2.351499
"33",36.565002,38.015424,42.41939,46.966767,48.646069,47.956635,45.835143,43.641455,41.775143,39.971979,37.831986,35.303256,32.415101,29.017886,25.354262,21.209118,17.169463,13.348119,10.118995,7.5166735,5.447478,3.8384859,2.7149097,2.1307329,2.1907345,2.9924756
"34",53.502575,52.78029,57.087718,63.153954,66.670783,67.965767,66.497507,63.617341,60.751633,58.259572,55.434399,51.966085,47.971343,43.275485,38.46865,32.883849,27.416278,21.830306,16.834516,12.666927,9.2933268,6.6220604,4.6713036,3.4677148,3.1265437,3.746196
"35",75.179124,70.428003,73.020367,79.540732,84.618785,89.095104,89.898888,87.17383,83.301129,79.994675,76.478331,71.989767,66.723002,60.468801,54.550936,47.558984,40.936943,33.523557,26.422817,20.210118,15.01862,10.820207,7.6705852,5.5308969,4.5066251,4.6358314
